Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5,Q6,Q7A,Q7P,Q8A,Q8P,Q9,Q10,Q11A,Q11P,Q12A,Q12P,Q13A,Q13P,Q14,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
1,10629,3510,8,300,15Q3,,,,,,,,,2,,3,,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,15Q3,,,,,,,,,2,3,1,3,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,15Q3,1,,,1,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,10637,3510,8,300,15Q3,2,3,2,3,2,3,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10640,3510,9,700,15Q3,1,,,2,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,10646,3510,9,700,15Q3,,2,3,2,3,2,3,1,,2,3,2,2,1,,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10650,3510,9,700,15Q3,2,3,3,1,2,2,3,1,,3,3,2,3,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10793,3510,9,700,15Q3,,,,,,,,,2,3,2,2,,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,10824,3510,9,700,15Q3,,3,2,3,2,3,2,1,2,3,3,3,3,1,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,11208,3510,1,1,15Q3,1,2,3,2,2,2,3,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14060,3510,6,70,15Q3,,,,,,,,,,,,,,,,3,,3,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14071,3510,9,700,15Q3,,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,14082,3510,5,30,15Q3,,3,3,3,3,,,2,2,3,3,3,3,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14086,3510,9,700,15Q3,2,3,3,3,3,3,3,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14089,3510,9,700,15Q3,2,3,2,3,2,3,3,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14094,3510,8,300,15Q3,2,2,3,2,2,3,3,1,1,2,3,2,2,2,1,2,3,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14095,3510,8,300,15Q3,,2,1,2,1,2,1,2,2,2,1,2,1,3,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14113,3510,8,300,15Q3,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14595,3510,8,300,15Q3,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14623,3510,5,30,15Q3,,,,,,,,,,,,,,,2,3,3,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14633,3510,5,30,15Q3,,,,,,,,,,,,,,,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14765,3510,8,300,15Q3,1,2,2,2,3,2,2,2,,,,,,,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14852,3510,3,7,15Q3,2,,,3,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15313,3510,9,700,15Q3,1,2,,2,,2,,2,1,2,,2,,2,1,1,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,15332,3510,8,300,15Q3,2,3,2,3,2,3,2,1,,3,,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15338,3510,8,300,15Q3,1,2,2,2,2,2,2,1,1,2,2,2,2,3,1,2,,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,15367,3510,8,300,15Q3,,,,,,,,,2,3,,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,15378,3510,9,700,15Q3,2,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,15386,3510,8,300,15Q3,2,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
5,15407,3510,8,300,15Q3,2,3,2,2,2,3,3,1,2,2,2,3,3,2,1,1,1,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,15463,3510,3,7,15Q3,2,3,2,3,3,2,3,2,2,2,3,2,3,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,15500,3510,8,300,15Q3,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,15Q3,1,2,3,2,3,2,3,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,53282,3510,8,300,15Q3,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,53351,3510,2,3,15Q3,2,3,3,3,3,3,3,2,2,3,3,3,3,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,53369,3510,3,7,15Q3,2,3,2,3,2,3,2,2,2,3,2,3,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,53372,3510,9,700,15Q3,2,3,2,3,2,3,3,1,2,1,1,1,1,3,1,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96947,3510,1,1,15Q3,,,,,,,,,2,3,2,3,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96952,3510,8,300,15Q3,,,,,,,,,2,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96987,3510,9,700,15Q3,2,3,3,3,3,3,3,1,2,3,3,3,3,1,2,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,97160,3510,9,700,15Q3,2,3,2,3,3,3,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97177,3510,3,7,15Q3,1,2,2,2,2,2,2,1,1,2,2,2,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97245,3510,7,150,15Q3,,,,,,,,,2,3,,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97264,3510,8,300,15Q3,2,,,3,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97351,3510,8,300,15Q3,1,2,3,2,3,2,3,2,1,2,3,2,3,2,1,2,3,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,14093,3510,7,150,14Q4,,3,2,3,2,3,2,2,,3,3,3,3,2,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14094,3510,8,300,14Q4,2,3,3,3,3,3,3,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,14096,3510,9,700,14Q4,,2,2,2,2,,,2,1,2,2,2,2,3,1,1,1,1,1,,,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,14100,3510,9,700,14Q4,2,3,3,2,2,3,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14113,3510,8,300,14Q4,,,,,,,,,,,,,,,1,1,3,1,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,14595,3510,8,300,14Q4,,,,,,,,,,,,,,,,2,1,2,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14621,3510,8,300,14Q4,,,,,,,,,,,,,,,2,3,,3,3,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE
5,14627,3510,5,30,14Q4,,,,,,,,,,,,,,,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14633,3510,5,30,14Q4,,,,,,,,,,,,,,,1,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14852,3510,3,7,14Q4,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,30084,3510,4,15,14Q4,2,3,1,3,2,3,2,2,2,1,1,2,1,3,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,14Q4,,,,,,,,,2,3,2,3,2,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,33136,3510,8,300,14Q4,2,3,2,3,2,3,2,1,2,3,2,3,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,14Q4,2,3,2,3,2,3,2,1,1,2,2,2,2,2,1,1,,1,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
4,53350,3510,7,150,14Q4,1,2,2,2,2,2,2,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
2,53351,3510,2,3,14Q4,2,3,2,3,2,3,2,2,2,3,3,3,3,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,53369,3510,3,7,14Q4,,3,1,3,1,3,1,2,2,3,1,3,1,2,1,2,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
8,53372,3510,9,700,14Q4,,3,3,2,3,3,3,1,2,2,1,2,3,2,2,3,3,2,3,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,53392,3510,6,70,14Q4,1,1,1,1,1,1,1,2,,3,2,3,2,3,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,53450,3510,8,300,14Q4,2,3,2,3,2,3,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,53555,3510,9,700,14Q4,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
8,53650,3510,6,70,14Q4,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,96937,3510,8,300,14Q4,2,3,2,3,2,,,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96947,3510,1,1,14Q4,,,,,,,,,2,3,2,3,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96952,3510,8,300,14Q4,,,,,,,,,,3,2,3,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96970,3510,8,300,14Q4,1,2,2,2,2,2,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97010,3510,7,150,14Q4,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97016,3510,8,300,14Q4,,,,,,,,,1,,,1,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97160,3510,9,700,14Q4,2,3,2,3,2,3,2,2,1,2,2,2,2,3,1,2,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97177,3510,3,7,14Q4,1,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97243,3510,9,700,14Q4,2,3,2,3,2,3,,2,,3,2,3,2,2,,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97245,3510,7,150,14Q4,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97264,3510,8,300,14Q4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97282,3510,9,700,14Q4,,2,2,,,1,3,1,2,2,,2,3,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97351,3510,8,300,14Q4,1,1,2,1,2,1,2,2,1,1,2,1,2,3,1,2,1,1,1,1,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,37435,3510,6,70,05Q3,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10624,3510,8,300,07Q3,2,3,,3,,3,,2,1,2,,2,,1,1,2,,2,,3,,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10624,3510,8,300,10Q4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10626,3510,8,300,07Q3,1,1,1,1,1,1,1,2,2,3,,3,3,1,1,2,2,2,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10627,3510,8,300,07Q3,1,2,2,2,1,2,2,1,2,3,3,3,3,2,2,3,2,3,3,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
1,33121,3510,8,300,02Q2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,02Q3,,,,,,,,,,,,,,,1,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,02Q4,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,03Q1,,,,,,,,,,,,,,,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,03Q2,,,,,,,,,,,,,,,1,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,03Q3,,,,,,,,,,,,,,,1,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,03Q4,,,,,,,,,,,,,,,1,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,04Q1,,,,,,,,,,,,,,,1,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,04Q2,,,,,,,,,,,,,,,1,,,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,04Q3,,,,,,,,,,,,,,,1,3,1,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,04Q4,,,,,,,,,,,,,,,1,2,2,3,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,05Q1,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,05Q2,,,,,,,,,,,,,,,1,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,06Q1,,,,,,,,,,,,,,,1,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,04Q3,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,36236,3510,8,300,04Q4,1,1,1,1,2,1,2,3,1,1,2,1,2,2,2,3,1,3,1,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,05Q3,1,1,,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,06Q1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,06Q3,1,2,1,1,1,1,1,2,1,1,,1,1,2,1,1,2,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,06Q4,1,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,07Q1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,07Q2,1,1,2,1,2,1,2,2,1,1,,1,2,2,1,2,,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,07Q3,1,2,2,2,2,3,2,1,1,2,2,2,2,2,1,2,,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,07Q4,1,2,3,2,3,2,3,2,1,2,,2,3,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,08Q1,1,3,2,3,2,3,2,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,08Q3,2,3,2,3,3,3,3,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,08Q4,2,3,2,3,2,3,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,09Q1,2,3,2,3,2,3,2,,2,2,2,2,2,3,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,09Q2,2,2,1,2,1,2,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14113,3510,8,300,12Q4,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1,30306,3510,7,150,01Q2,1,1,2,1,2,1,2,,2,2,2,2,2,2,1,1,,1,,1,,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,01Q3,1,2,2,2,2,1,1,3,1,2,2,2,2,2,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,01Q4,1,2,2,2,2,1,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,02Q2,2,3,2,3,2,3,2,2,2,3,2,3,2,2,1,1,1,1,,1,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,02Q3,1,2,2,2,2,2,2,3,1,,,1,,2,1,1,,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,02Q4,1,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,04Q2,1,2,2,2,2,2,2,3,1,1,,1,,2,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,04Q3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,05Q2,1,1,1,1,1,1,1,3,2,3,2,3,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,06Q2,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,06Q3,1,3,3,3,3,3,3,2,2,3,,1,,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,06Q4,1,2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,07Q3,2,3,3,3,2,3,2,1,2,3,3,3,3,1,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,08Q1,2,3,2,3,2,3,2,1,2,3,2,3,2,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,08Q4,2,3,2,3,3,3,3,1,2,3,2,3,3,1,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,09Q2,2,3,2,3,2,3,2,2,2,3,2,3,2,1,2,2,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,09Q3,1,2,2,3,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,10Q1,2,2,2,2,2,3,2,2,1,3,2,3,2,2,2,2,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,10Q2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,10Q3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,10Q4,2,3,2,3,2,3,2,1,2,3,2,3,2,1,2,3,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,11Q2,2,3,2,3,2,3,2,1,2,3,2,3,2,1,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,11Q3,2,3,2,3,2,3,2,1,2,3,2,3,2,1,2,3,2,3,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,11Q4,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,12Q2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,12Q3,2,2,3,2,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,7,150,12Q4,2,2,2,2,2,2,2,2,2,2,,2,,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,01Q2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,01Q4,1,1,,1,,1,,3,1,1,2,1,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,02Q2,,,,,,,,,2,3,3,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,02Q3,,,,,,,,,1,3,1,3,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,02Q4,,,,,,,,,2,3,,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,03Q1,,1,1,,,,,,2,,,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,04Q2,,,,,,,,,2,2,2,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,04Q4,,,,,,,,,1,1,2,1,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,05Q2,,,,,,,,,1,1,2,1,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,06Q1,,,,,,,,,1,1,2,1,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,06Q3,,,,,,,,,2,3,,3,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,07Q3,,,,,,,,,2,3,1,3,1,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,08Q2,,,,,,,,,2,3,1,3,1,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,08Q3,,,,,,,,,2,3,2,3,2,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,09Q1,,,,,,,,,2,3,,3,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,09Q3,,,,,,,,,2,3,1,3,1,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,10Q3,,,,,,,,,2,2,1,2,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,10Q4,,,,,,,,,2,1,1,1,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,11Q3,,,,,,,,,2,2,,2,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,11Q4,,,,,,,,,2,3,1,3,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,01Q2,,,,,,,,,1,2,,2,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,01Q3,,,,,,,,,1,1,,1,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,01Q4,,,,,,,,,2,3,,3,,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,02Q1,,,,,,,,,1,2,,2,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,03Q4,,,,,,,,,1,2,,2,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,05Q2,,,,,,,,,2,2,,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,05Q3,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,06Q1,,,,,,,,,1,3,,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,06Q2,,,,,,,,,2,3,,3,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,06Q4,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,07Q1,,,,,,,,,2,3,1,3,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33114,3510,8,300,08Q1,,,,,,,,,2,3,,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,01Q2,,,,,,,,,,,,,,,1,3,2,3,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,01Q3,2,3,1,3,1,3,1,2,,,,,,,2,3,1,3,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,33121,3510,8,300,01Q4,,,,,,,,,,,,,,,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
