Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Comments,Latecomer,NewRecruit,WrongClassific,Duplicate,Imputed
05,12274,0088,2,100,14Q1,2,2,2,3,3,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12276,0088,2,100,14Q1,2,2,2,2,1,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,14Q1,2,2,1,2,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12284,0088,2,100,14Q1,1,2,2,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,14Q1,2,2,3,2,3,2,3,2,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
05,12290,0088,5,100,14Q1,2,2,2,3,2,3,3,2,3,3,2,,TRUE,FALSE,FALSE,FALSE,FALSE
05,12297,0088,2,100,14Q1,2,3,1,1,2,3,1,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
04,12298,0088,3,100,14Q1,1,2,2,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
02,12425,0088,4,100,14Q1,,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,2,100,14Q1,1,2,2,1,2,1,1,1,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,14Q1,1,3,3,2,3,3,2,3,3,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30517,0088,2,100,14Q1,,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,14Q1,2,2,2,2,3,2,2,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30623,0088,2,100,14Q1,1,2,2,3,3,2,2,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
05,30651,0088,5,100,14Q1,1,2,2,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30655,0088,4,100,14Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,31594,0088,7,100,14Q1,1,2,2,1,2,1,2,1,2,1,2,,TRUE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,14Q1,1,2,1,1,1,2,1,2,1,2,1,,TRUE,FALSE,FALSE,FALSE,FALSE
02,34749,0088,6,100,14Q1,2,2,2,3,2,3,2,3,2,3,2,,TRUE,FALSE,FALSE,FALSE,FALSE
03,34761,0088,2,100,14Q1,2,2,2,3,2,2,1,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,34853,0088,2,100,14Q1,1,2,2,2,3,1,2,3,1,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,14Q1,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,34933,0088,5,100,14Q1,1,1,1,1,2,2,1,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,40670,0088,2,100,14Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,41662,0088,2,100,14Q1,2,2,2,2,2,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
06,42474,0088,2,100,14Q1,1,2,2,1,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,60001,0088,2,100,14Q1,2,2,2,1,1,2,1,3,1,1,1,,TRUE,FALSE,FALSE,FALSE,FALSE
05,60027,0088,2,100,14Q1,2,1,1,1,1,1,1,1,1,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,74000,0088,2,100,14Q1,1,2,2,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,80374,0088,2,100,14Q1,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,81330,0088,2,100,14Q1,2,2,2,1,1,3,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,92663,0088,2,100,14Q1,2,2,2,3,2,1,2,1,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
05,92863,0088,2,100,14Q1,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,92891,0088,5,100,14Q1,1,2,1,1,1,1,1,2,1,2,1,,TRUE,FALSE,FALSE,FALSE,FALSE
01,92903,0088,6,100,14Q1,1,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92912,0088,2,100,14Q1,1,2,2,2,2,2,2,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,93061,0088,2,100,14Q1,1,2,2,1,2,2,2,2,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10175,0088,2,100,14Q2,2,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10190,0088,2,100,14Q2,1,2,2,1,1,2,1,2,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,14Q2,2,2,2,3,3,3,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12266,0088,2,100,14Q2,1,2,1,1,1,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12274,0088,2,100,14Q2,1,2,,2,2,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12281,0088,2,100,14Q2,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12289,0088,2,100,14Q2,,2,2,3,3,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
05,12296,0088,2,100,14Q2,,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12297,0088,2,100,14Q2,2,3,,2,,2,,3,,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,12425,0088,4,100,14Q2,2,3,,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,2,100,14Q2,1,2,2,2,1,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30619,0088,2,100,14Q2,1,2,,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30669,0088,2,100,14Q2,1,2,1,1,2,1,1,1,1,1,1,,TRUE,FALSE,FALSE,FALSE,FALSE
02,92663,0088,2,100,14Q2,2,2,2,1,2,2,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,92888,0088,2,100,14Q2,2,2,2,3,3,3,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,92951,0088,2,100,14Q2,1,3,1,2,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,93061,0088,2,100,14Q2,1,2,2,1,2,1,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10005,0088,2,100,14Q2,1,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10171,0088,3,100,14Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10201,0088,2,100,14Q2,1,2,2,2,1,2,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,14Q2,2,1,2,1,3,2,2,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10272,0088,5,100,14Q2,1,2,2,2,2,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12271,0088,2,100,14Q2,1,1,2,2,1,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12277,0088,2,100,14Q2,2,2,,3,,3,,2,,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,14Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12287,0088,3,100,14Q2,2,3,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12410,0088,2,100,14Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,14Q2,2,2,2,2,3,2,3,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30573,0088,2,100,14Q2,2,2,2,,,,,,,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30623,0088,2,100,14Q2,1,2,2,3,2,2,3,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
03,34761,0088,2,100,14Q2,2,2,2,3,2,2,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,34853,0088,2,100,14Q2,1,2,2,2,2,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,80374,0088,2,100,14Q2,2,2,3,2,3,2,,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,92863,0088,2,100,14Q2,2,2,3,2,3,2,3,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92903,0088,6,100,14Q2,1,2,2,3,2,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12270,0088,2,100,14Q1,2,3,2,3,2,2,2,3,2,3,2,,TRUE,FALSE,FALSE,FALSE,FALSE
05,12273,0088,2,100,14Q1,,2,2,3,3,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
02,10003,0088,2,100,14Q3,1,3,3,2,2,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10005,0088,2,100,14Q3,,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,10006,0088,1,100,14Q3,2,2,2,2,2,3,2,1,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
08,10011,0088,2,100,14Q3,2,2,2,3,3,2,2,1,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,14Q3,1,1,1,2,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10171,0088,3,100,14Q3,1,2,2,3,3,3,3,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10175,0088,2,100,14Q3,2,2,2,2,2,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10190,0088,2,100,14Q3,1,2,2,1,1,1,1,1,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10201,0088,2,100,14Q3,1,1,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,14Q3,2,1,2,2,2,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12265,0088,3,100,14Q3,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12266,0088,2,100,14Q3,1,2,2,2,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12276,0088,2,100,14Q3,2,2,2,2,2,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12287,0088,3,100,14Q3,2,3,,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12290,0088,5,100,14Q3,2,2,2,2,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,14Q3,2,2,2,2,2,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
04,12294,0088,3,100,14Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12297,0088,2,100,14Q3,2,1,2,1,2,1,2,2,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,12298,0088,3,100,14Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12410,0088,2,100,14Q3,2,3,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,12425,0088,4,100,14Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,14Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30517,0088,2,100,14Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,14Q3,2,3,2,3,2,2,2,1,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30573,0088,2,100,14Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30651,0088,5,100,14Q3,1,2,2,2,2,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
06,31594,0088,7,100,14Q3,,1,1,1,1,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
02,34749,0088,6,100,14Q3,2,2,2,2,2,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
03,34761,0088,2,100,14Q3,2,2,2,2,1,2,1,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,34853,0088,2,100,14Q3,,2,2,1,2,3,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,14Q3,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,34900,0088,2,100,14Q3,2,2,2,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,34909,0088,6,100,14Q3,1,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,40670,0088,2,100,14Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,60001,0088,2,100,14Q3,2,2,2,1,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,60027,0088,2,100,14Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,74000,0088,2,100,14Q3,2,2,2,2,3,2,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,80374,0088,2,100,14Q3,2,1,2,1,2,2,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
02,92663,0088,2,100,14Q3,2,3,,3,,3,,1,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,92675,0088,2,100,14Q3,1,2,2,1,2,1,2,3,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,92863,0088,2,100,14Q3,2,2,2,3,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,92888,0088,2,100,14Q3,2,2,2,3,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92894,0088,2,100,14Q3,2,2,2,2,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92903,0088,6,100,14Q3,1,2,2,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92912,0088,2,100,14Q3,1,2,2,2,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,93061,0088,2,100,14Q3,1,2,2,3,2,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10115,0088,1,100,14Q2,2,2,2,2,2,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
02,10003,0088,2,100,14Q4,1,2,2,2,2,2,2,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10004,0088,2,100,14Q4,2,2,2,2,2,2,2,2,2,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
06,12289,0088,2,100,14Q3,2,2,2,3,3,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
02,10003,0088,2,100,15Q1,1,2,2,2,2,2,2,2,1,2,1,,TRUE,FALSE,FALSE,FALSE,FALSE
01,10005,0088,2,100,15Q1,1,2,2,2,3,3,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,10006,0088,1,100,15Q1,2,2,2,2,2,3,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
08,10011,0088,2,100,15Q1,2,2,1,3,1,3,1,3,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,15Q1,1,,,,,,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10171,0088,3,100,15Q1,2,2,2,3,3,3,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10190,0088,2,100,15Q1,1,2,2,1,2,1,1,1,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10201,0088,2,100,15Q1,1,2,3,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,15Q1,1,,,,,,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,15Q1,2,2,3,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12265,0088,3,100,15Q1,1,2,1,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12266,0088,2,100,15Q1,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,15Q1,2,2,2,3,2,3,2,3,2,3,2,,TRUE,FALSE,FALSE,FALSE,FALSE
06,12287,0088,3,100,15Q1,2,,,,,,,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,15Q1,2,2,2,2,2,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
05,12297,0088,2,100,15Q1,2,2,2,3,2,3,2,1,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
04,12298,0088,3,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12301,0088,2,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12410,0088,2,100,15Q1,2,2,2,1,1,1,1,1,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,12425,0088,4,100,15Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,2,100,15Q1,1,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,15Q1,2,,,,,,,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30573,0088,2,100,15Q1,2,,,,,,,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30651,0088,5,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,15Q1,1,1,2,2,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,34749,0088,6,100,15Q1,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
03,34761,0088,2,100,15Q1,1,2,2,1,2,2,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
03,34827,0088,4,100,15Q1,2,2,3,3,3,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,34836,0088,4,100,15Q1,1,2,2,3,2,3,2,3,2,3,2,,TRUE,FALSE,FALSE,FALSE,FALSE
02,34853,0088,2,100,15Q1,1,2,2,1,2,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,15Q1,2,3,3,3,3,2,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,40670,0088,2,100,15Q1,1,2,2,2,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,60027,0088,2,100,15Q1,2,2,2,3,2,3,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,80374,0088,2,100,15Q1,1,3,1,2,2,2,2,1,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
03,92675,0088,2,100,15Q1,1,2,2,2,2,2,2,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,92863,0088,2,100,15Q1,1,2,2,2,3,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,92891,0088,5,100,15Q1,1,2,3,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92894,0088,2,100,15Q1,2,2,2,3,3,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92912,0088,2,100,15Q1,1,2,2,2,2,2,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,93043,0088,2,100,15Q1,1,1,2,1,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,99961,0088,2,100,15Q1,2,2,2,3,3,3,3,3,,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12270,0088,2,100,15Q1,2,2,2,2,2,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
05,10004,0088,2,100,15Q2,2,3,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10005,0088,2,100,15Q2,2,2,2,3,2,2,3,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,10006,0088,1,100,15Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
08,10011,0088,2,100,15Q2,1,1,2,1,1,1,1,1,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10175,0088,2,100,15Q2,2,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10190,0088,2,100,15Q2,1,2,2,1,1,2,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,15Q2,1,2,2,2,2,2,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,15Q2,2,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12265,0088,3,100,15Q2,1,1,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12266,0088,2,100,15Q2,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12270,0088,2,100,15Q2,2,3,2,2,1,2,1,3,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12274,0088,2,100,15Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12276,0088,2,100,15Q2,2,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12277,0088,2,100,15Q2,1,2,,2,,2,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,15Q2,1,1,2,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12284,0088,2,100,15Q2,1,2,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12287,0088,3,100,15Q2,2,3,2,3,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12289,0088,2,100,15Q2,1,2,2,2,2,3,2,3,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,15Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12296,0088,2,100,15Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,12297,0088,2,100,15Q2,2,2,3,1,3,2,2,3,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
04,12298,0088,3,100,15Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12301,0088,2,100,15Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12410,0088,2,100,15Q2,2,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,12425,0088,4,100,15Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,2,100,15Q2,1,2,2,2,2,2,2,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,15Q2,2,2,2,3,3,3,3,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30573,0088,2,100,15Q2,2,3,2,2,2,1,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30651,0088,5,100,15Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,15Q2,1,1,1,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,34749,0088,6,100,15Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
03,34827,0088,4,100,15Q2,2,2,2,1,1,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,15Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,34951,0088,3,100,15Q2,2,3,3,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,40670,0088,2,100,15Q2,1,2,2,2,,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,40749,0088,2,100,15Q2,2,2,2,2,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,42474,0088,2,100,15Q2,1,2,2,3,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,60001,0088,2,100,15Q2,1,2,2,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,60027,0088,2,100,15Q2,2,2,2,3,3,2,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
03,92675,0088,2,100,15Q2,2,2,2,3,2,2,2,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,92863,0088,2,100,15Q2,2,2,2,2,2,2,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92903,0088,6,100,15Q2,2,3,2,1,2,,,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,92912,0088,2,100,15Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,92951,0088,2,100,15Q2,1,3,1,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,93043,0088,2,100,15Q2,1,2,1,2,3,2,3,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,93061,0088,2,100,15Q2,1,2,2,2,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10201,0088,2,100,15Q2,1,2,3,2,2,2,3,2,3,2,3,,TRUE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,15Q2,1,2,2,3,3,3,3,3,3,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
